measure	globqual	meanclassqual	classqual_gemeen_3	classqual_gemeen_1	classqual_gemeen_4	model	classqual_gemeen_5	technique
SIL	-0.04326273870916828	0.03363445314144288	0.026559034112838702	0.05783244462446352	-0.11586478552943574	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.16601111935790505	tsne.30
SCP	0.6609116925233313	0.3900832589560573	0.058542807433736625	0.6957459909352385	0.7440133807555237	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.062030856699730234	tsne.30
kNN	0.705624591236102	0.47724699081406396	0.2792207792207792	0.7365853658536585	0.775	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.11818181818181818	tsne.30
DR	1.2107729561634333	1.2810148155059367	1.2030145100152683	1.3126023809757523	1.1402668197321482	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	1.4681755513005776	tsne.30
SIL	-0.062235480619322874	0.020908341396501554	-0.02690050064664445	0.11785069921032855	-0.17198817062778043	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.16467133765010256	tsne.30
SCP	0.6805919236694318	0.4051468195603197	0.06906931050850425	0.7170977774632533	0.7646343118001487	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.06978587846937255	tsne.30
kNN	0.7222367560497057	0.49330720092915215	0.2597402597402597	0.7665188470066518	0.7859307359307359	gemeen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.16103896103896104	tsne.30
DR	1.3192744503296199	1.3749943393771127	1.1773546054302977	1.3675827465243122	1.2776817365120958	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	1.6773582690417452	tsne.30
SIL	-0.07908325177476942	0.02482146728533744	-0.028468863200580685	0.06370113931563857	-0.17991443918719624	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.24396803221348812	tsne.30
SCP	0.6199726438203371	0.37734985166947316	0.050979361158228945	0.642085165367264	0.6984351431401902	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.11789973701220947	tsne.30
kNN	0.6564421190320471	0.4555412575229648	0.21948051948051947	0.6445676274944567	0.7347402597402597	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.22337662337662337	tsne.30
DR	1.0572191809141822	1.0405580765840083	1.092331484900643	1.0056029625694782	1.0860693412384004	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.9782285176275116	tsne.30
SIL	-0.03964021847293842	-0.04824035263832898	0.00116200161825211	-0.07318741927729513	-0.021699847252431098	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.0992361456418418	tsne.30
SCP	0.5790670218001885	0.3293050028225781	0.044236071096715214	0.5677347092782205	0.6748934524121368	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.03035577850323971	tsne.30
kNN	0.6098757357750163	0.3849197550417063	0.23766233766233766	0.5665188470066519	0.7108225108225108	gemeen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.024675324675324677	tsne.30
DR	1.4120876265741273	1.4227640605846097	1.1991468939690246	1.4905460479880461	1.3735613086472864	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	1.627801991734082	tsne.30
SIL	-0.055365593508264054	0.03530855573160656	-0.052225027006800095	0.14936744653728043	-0.17873961351170417	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.22283141690765007	tsne.30
SCP	0.6750426184889621	0.39775180488856926	0.05772072822998828	0.7130050490400911	0.7591130099444505	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.061168432339747045	tsne.30
kNN	0.7107913669064748	0.4590216186252772	0.21818181818181817	0.7565410199556541	0.7821428571428571	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.07922077922077922	tsne.30
DR	1.358017469440941	1.5151338170022557	1.5871757788442518	1.3321929815940117	1.3122872727536525	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	1.8288792348171066	tsne.30
SIL	-0.07653956977639069	0.07342508567997666	0.15180937726865026	0.06275408822482978	-0.19257846230651773	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.27171533953294436	tsne.30
SCP	0.6818075146593421	0.41652411152973845	0.10005873856680667	0.7430585972180539	0.7512282741480784	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.071750836186015	tsne.30
kNN	0.710595160235448	0.4704479463625805	0.2662337662337662	0.7534368070953437	0.779004329004329	gemeen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.08311688311688312	tsne.30
DR	1.428332192456867	1.4204764451425322	1.0525180917772141	1.278344322426652	1.49741723798711	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	1.8536261283791529	tsne.30
SIL	-0.0872192039671673	5.435931112128603e-4	-0.1406337521954424	0.031422428066628094	-0.1715201625040983	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.28290585907776405	tsne.30
SCP	0.6952810781905403	0.41243619875707754	0.031574561536690436	0.7804938701136487	0.7605073340184789	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.0771690293594921	tsne.30
kNN	0.7376716808371484	0.49113477985429205	0.2727272727272727	0.783370288248337	0.8071428571428572	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.10129870129870129	tsne.30
DR	1.46178586652334	1.357856765865573	1.222725351040205	1.50017067901507	1.4826291287791669	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	1.22590190462785	tsne.30
SIL	0.005341473832443936	0.023281921244788194	-0.04431468398912117	0.14548254622578433	-0.06306279875092245	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.05502262149341207	tsne.30
SCP	0.6553575759708047	0.39135872123124954	0.06209274894127544	0.7119287512865887	0.7263776795028942	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.06503570519423985	tsne.30
kNN	0.697187704381949	0.4642474395523176	0.24805194805194805	0.7390243902439024	0.7634199134199134	gemeen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.10649350649350649	tsne.30
DR	1.287693884577646	1.2798943010116521	1.0645420281250997	1.2721315112756526	1.2974017940856408	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	1.4855018705602152	tsne.30
SIL	-0.06460550161494434	-0.03235713536483033	-0.239503792557884	0.07300316562123232	-0.1370944489010898	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.17416653437842017	tsne.30
SCP	0.7022305256943412	0.4043442731115078	0.0427536557442525	0.7431589990941256	0.7924804864310511	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.038983951176601854	tsne.30
kNN	0.7243296272073251	0.4731562137049942	0.24545454545454545	0.7720620842572062	0.7945887445887446	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08051948051948052	tsne.30
DR	1.276741814314533	1.3306618559271686	1.198368991869591	1.393860193711725	1.2054199173709184	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	1.5249983207564402	tsne.30
SIL	-0.09941470179363826	3.492531907116048e-4	-0.053574008699391405	0.012304203231310857	-0.1850229292015612	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.22768974743248815	tsne.30
SCP	0.726853212144339	0.42991635544124907	0.07037572077565754	0.7469288952673331	0.825965663592452	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.07639514212955358	tsne.30
kNN	0.7362328319162852	0.5000178175483053	0.2818181818181818	0.7620842572062084	0.8107142857142857	gemeen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.14545454545454545	tsne.30
DR	1.2932739162832918	1.2785199628494115	1.0218190110901497	1.469121512932597	1.2209919995309835	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	1.4021473278439163	tsne.30
SIL	-0.03652505369119268	0.0010887872975423388	-0.1827004787719879	0.19777607295885102	-0.153660454389713	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.14294000939301924	tsne.30
SCP	0.6411053752131548	0.37685708473070867	0.03516266749777165	0.6802494229671447	0.7199112779387761	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.07210497051914212	tsne.30
kNN	0.6850228907782865	0.44438681237461725	0.23636363636363636	0.711529933481153	0.7608225108225108	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.06883116883116883	tsne.30
DR	1.1236081922307921	1.1301540318975907	1.2852960480592275	1.0186486786853752	1.1675736461252573	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	1.0490977547205027	tsne.30
SIL	-0.07105085628198965	-0.04240562730402014	0.10350219583193133	-0.17567192282816332	-0.03527098808475901	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.062181794135089556	tsne.30
SCP	0.6180108255728041	0.3647229486158949	0.07083766219016537	0.6589623780046405	0.6920330044313887	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.037058749837385	tsne.30
kNN	0.6558534990189666	0.4071111815014254	0.17792207792207793	0.6401330376940133	0.7532467532467533	gemeen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.05714285714285714	tsne.30
DR	1.2517423750425407	1.2467655455231834	1.1628421956748871	1.4208682855975436	1.1788731577395783	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	1.2244785430807246	tsne.30
SIL	-0.05337025994363551	-0.004826448571322672	-0.05936660767230461	0.07469433682943183	-0.12757055875803877	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.09293703531562086	tsne.30
SCP	0.6834263345399298	0.39661939556391335	0.040288184032294776	0.7295786539643084	0.767340820655509	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.04926992360354124	tsne.30
kNN	0.7244604316546762	0.4793751979727589	0.24805194805194805	0.7713968957871397	0.7928571428571428	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.10519480519480519	tsne.30
DR	1.333720311718485	1.2619245070197491	1.046530902017175	1.499303394254662	1.2867132691903627	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	1.2151504626167968	tsne.30
SIL	-0.03934508035236465	-0.027521147212184426	-0.14950794035809595	0.1472459910726238	-0.12603555511047704	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.018212915547211488	tsne.30
SCP	0.6601211620097798	0.37745264374236087	0.03982446360520393	0.674201415194376	0.7566924594540844	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.03909223671577908	tsne.30
kNN	0.6913669064748201	0.42630662020905924	0.14805194805194805	0.7195121951219512	0.7753246753246753	gemeen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.06233766233766234	tsne.30
DR	1.121489172076766	1.0835618337151103	1.0374599234461939	1.019435960844082	1.180343388388943	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	1.0970080621812222	tsne.30
SIL	-0.07637677485242422	-0.055195160050012425	-0.03541308123964514	-0.08300694198581123	-0.08115157396842905	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.021209043006164278	tsne.30
SCP	0.5926126997007701	0.33718901837678095	0.0518849667087421	0.5535146144921896	0.7027581279366588	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.04059836436953316	tsne.30
kNN	0.6357096141268803	0.4113583570900644	0.24415584415584415	0.6082039911308204	0.7294372294372294	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.06363636363636363	tsne.30
DR	1.0175807802787027	1.0488776287659718	1.158790067654622	1.0085302581340772	1.010196442554985	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	1.0179937467202036	tsne.30
SIL	-0.08887709771920603	-0.06335214700366618	0.04861252566236874	-0.10305968813278604	-0.09189645545912026	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.10706497008512714	tsne.30
SCP	0.5325527835816959	0.3058662590121857	0.04389637352784807	0.5337744821215225	0.6144447957582178	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.03134938464115459	tsne.30
kNN	0.5640287769784172	0.3221689895470383	0.06623376623376623	0.524390243902439	0.6694805194805195	gemeen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.02857142857142857	tsne.30
DR	1.2904656727710249	1.3262578301147514	1.2806202854920288	1.1766941297164486	1.3286186468263237	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.5190982584242045	tsne.30
SIL	-0.07573071248781776	-9.103729058481591e-4	-0.021593668584056532	-0.012382546270810452	-0.1327383935029608	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.16307311673443514	tsne.30
SCP	0.6675034010350888	0.3943194671071929	0.04989358820880348	0.72541106277866	0.7409787557991474	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.06099446164216065	tsne.30
kNN	0.7005069280162217	0.4815740486030341	0.26433566433566436	0.724354657687991	0.7700734048560135	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.16753246753246753	tsne.30
DR	1.3565172641560828	1.3893663729746506	1.1561116050312747	1.3430077723785738	1.3487974015447117	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	1.7095487129440423	tsne.30
SIL	-0.059974088879705796	0.018672412642131195	-0.11632810757583123	0.10810225011411972	-0.16692424409402762	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.2498397521242639	tsne.30
SCP	0.6744344868388766	0.40438750611571567	0.03464992841634451	0.7351304659512737	0.7452930974616242	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.10247653263362015	tsne.30
kNN	0.7255829672186549	0.4976177472554284	0.26153846153846155	0.7600448933782267	0.7935629587803501	gemeen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.17532467532467533	tsne.30
DR	1.3354899408316145	1.3298178317466176	1.1510280752703634	1.1082863356065125	1.4399512863641346	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	1.62000562974546	tsne.30
SIL	-0.06919383510562041	-0.011478186225348313	-0.10494797803213565	-0.026598154675355874	-0.1108383321739842	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.19647171998008248	tsne.30
SCP	0.7186435405809832	0.42776428491474416	0.03863599926600014	0.7931451573151487	0.7908722647633323	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.08840371831449557	tsne.30
kNN	0.7487664751605272	0.4994225447123998	0.26153846153846155	0.8159371492704826	0.8098249576510446	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.11038961038961038	tsne.30
DR	1.3585407256390514	1.3873559822829615	1.5037746095359057	1.1662191678260176	1.4362082350629368	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	1.4432219167069864	tsne.30
SIL	-0.10189008011505647	0.011934350373355235	0.1340764198124684	-0.00922474318898146	-0.1858817752271011	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.10876750009703509	tsne.30
SCP	0.6429644082203941	0.3877317038524641	0.08688801842446893	0.7045322063074684	0.7083515686487899	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.05115502202912911	tsne.30
kNN	0.7007772896248733	0.48112132097639343	0.3062937062937063	0.7257014590347923	0.770412196499153	gemeen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.12207792207792208	tsne.30
DR	1.129154782673764	1.2259438604645791	1.2655863640775689	1.096250486060696	1.1082080554505918	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.4337305362694595	tsne.30
SIL	-0.13803825207686532	-0.04236072539209217	-0.022754797584717733	-0.03615775559533203	-0.2201379208123611	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.10960757242404219	tsne.30
SCP	0.6496638788179966	0.3820439119078348	0.0435849141062052	0.6956794251592641	0.7265182841063799	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.062393024259490074	tsne.30
kNN	0.6860425819533627	0.45734208089280554	0.26433566433566436	0.7115600448933782	0.7586674195369847	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.09480519480519481	tsne.30
DR	1.2500010335066305	1.3390662990694553	1.2744404587465414	1.1811500701030433	1.2476187144709983	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	1.6530559529572386	tsne.30
SIL	-0.12032008978948497	-0.002800726853846519	-0.030030961206266575	0.01140240651645859	-0.22451194317935405	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.23193759045377596	tsne.30
SCP	0.692963471988968	0.4181824586216936	0.049599696317644756	0.7652679942423847	0.7603102065598328	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.09755193736691226	tsne.30
kNN	0.7180804325785738	0.48869789630659194	0.2867132867132867	0.7575757575757576	0.7845285149632976	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.12597402597402596	tsne.30
DR	1.40558957687189	1.3900023302697107	1.2415698263355714	1.5575536996273107	1.3411492356104788	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	1.4197365595054812	tsne.30
SIL	-0.03682514981550475	0.03163576635009063	-0.010269336593602732	0.18272410947535533	-0.16279151624094057	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.1168798087595505	tsne.30
SCP	0.6964794207335377	0.4102903668865976	0.05201235434379101	0.7318517048072124	0.7849976310471616	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.07229977734822528	tsne.30
kNN	0.7136870564379858	0.482353087063232	0.2923076923076923	0.7443322109988777	0.7849802371541502	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.10779220779220779	tsne.30
DR	1.1082403520777733	1.108957601420255	1.232803990467014	0.9493210247275079	1.1812471045109572	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	1.0724582859755407	tsne.30
SIL	-0.09966725415990765	-0.04931852950159294	0.08262185200353966	-0.13230018876412736	-0.10273414433827131	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.04486163690751275	tsne.30
SCP	0.6195591313419592	0.359765382077447	0.04085670862316015	0.667521076490423	0.6927312212137062	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.037952521982498676	tsne.30
kNN	0.6609665427509294	0.43664310729528116	0.2573426573426573	0.6612794612794612	0.7435347261434218	gemeen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.08441558441558442	tsne.30
DR	1.3102132633345438	1.3546379716597092	1.2704797064054911	1.3208278788996695	1.2888160798369581	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	1.538428221496718	tsne.30
SIL	-0.07449461366032184	0.01918220286458243	-0.045503725098644615	0.08564965127855459	-0.18206602526857676	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.2186489105469965	tsne.30
SCP	0.671446071792838	0.3995383883958945	0.051499138865202215	0.7431321362624244	0.7404605910348178	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.0630616874211336	tsne.30
kNN	0.7133377571333775	0.49391035793474813	0.3090909090909091	0.738580931263858	0.7838137472283814	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.14415584415584415	tsne.30
DR	1.3504605651359147	1.3759427622146079	1.263151565379566	1.410899176929344	1.3135483742135148	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	1.5161719323360068	tsne.30
SIL	-0.03718096208298303	0.01263326664956219	-0.12353261219273705	0.15966318031335916	-0.14501428536280836	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.159416783840435	tsne.30
SCP	0.6720429519866268	0.39761741737727707	0.050562942336406576	0.6958271517352097	0.7637129810214264	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.0803665944160657	tsne.30
kNN	0.6921698739216987	0.47282625910674686	0.2701298701298701	0.7095343680709534	0.7661862527716186	gemeen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.14545454545454545	tsne.30
DR	1.3313467232923777	1.2569825262359304	1.1554414885585158	1.441971944860557	1.3089592564158767	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	1.1215574151087722	tsne.30
SIL	-0.005801160804036884	-0.00398345010548334	-0.07342950040994402	0.18989143078577794	-0.09519374765221293	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.037201983145554354	tsne.30
SCP	0.6496885219734663	0.38049152123707164	0.048304706086643216	0.7174527681965652	0.719468943960582	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	0.03673966670449605	tsne.30
kNN	0.6940278699402787	0.4537100095026924	0.21168831168831168	0.7190687361419069	0.7723946784922394	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	0.11168831168831168	tsne.30
DR	1.2330375233102902	1.209324899136079	1.1524529944803197	1.1912781275488995	1.260821162413826	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	1.2327473121012709	tsne.30
SIL	-0.027555874138271326	-0.02763307316706993	-0.13308811028406675	0.03243262467726934	-0.054721839297231616	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.04484503223574932	tsne.30
SCP	0.6040897346995642	0.3473493965671123	0.045093017530804386	0.5973029194427482	0.7030161505187694	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.04398549877612725	tsne.30
kNN	0.6444591904445919	0.4364824200190054	0.32727272727272727	0.6257206208425721	0.7305986696230599	gemeen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.06233766233766234	tsne.30
DR	1.3124116971146274	1.3321840118092712	1.2455416812283968	1.2785796776465805	1.320262537252306	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	1.484352151109801	tsne.30
SIL	-0.10448954535548269	-0.017671569580649537	-0.0158939050729649	-0.003940768734116654	-0.1814574628136639	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1306058582981473	tsne.30
SCP	0.6697663879274757	0.3941958968398476	0.05702392311020888	0.7032841287632203	0.7562975795332424	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.06017795595271882	tsne.30
kNN	0.6944005270092226	0.4607864145845339	0.24675324675324675	0.7239467849223947	0.767250821467689	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.10519480519480519	tsne.30
DR	1.5366518124856559	1.4824839493074466	1.1933371704679594	1.720635722496499	1.4742998023359346	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	1.5416631019293938	tsne.30
SIL	-0.030856215779633427	0.03137214476841384	-0.08257304323000116	0.1616134617036245	-0.13988730959247675	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.18633547019250876	tsne.30
SCP	0.6676024770132564	0.4007950808088962	0.06730931067869825	0.7222223123666026	0.7414647492725763	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.0721839509177075	tsne.30
kNN	0.7092885375494071	0.4778966038369506	0.2649350649350649	0.753880266075388	0.7745892661555313	gemeen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.11818181818181818	tsne.30
DR	1.5913164590754902	1.5106486657908782	1.3147045968712225	1.6501754382732676	1.5947045238023942	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	1.4830101042166286	tsne.30
SIL	-0.03487900594000768	0.027170174354539785	-0.01766205062124854	0.1203955727981289	-0.12720417337874415	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.13315134862002292	tsne.30
SCP	0.7350428131153822	0.4399596432998214	0.05266162001877974	0.8495738661167492	0.7925200888099774	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.06508299825377924	tsne.30
kNN	0.7598814229249011	0.5123282168903679	0.2714285714285714	0.841019955654102	0.8147864184008762	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.12207792207792208	tsne.30
DR	1.3900997001063724	1.3851500743961558	1.075276134618862	1.1656778830486696	1.49232248036753	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.807323799549562	tsne.30
SIL	-0.03763800008409041	-0.02657091458167814	-0.30876895597033355	-0.003883035728513409	-0.056816252480895175	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.26318458585302956	tsne.30
SCP	0.7093049989236272	0.42306709470960707	0.041365664142931816	0.7760787336517506	0.7848886086241057	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.08993537241964025	tsne.30
kNN	0.7485507246376811	0.4924166415424129	0.24675324675324675	0.8031042128603104	0.8185104052573932	gemeen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.10129870129870129	tsne.30
DR	1.2232752350180707	1.1955768221564702	1.0842524449689537	1.1001842491444527	1.2885469334368578	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	1.3093236610756165	tsne.30
SIL	-0.06436684340725131	-0.023272989931602657	-0.0545608364315079	-0.03464376734312767	-0.0928038497690719	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08891649381729684	tsne.30
SCP	0.6928584001683593	0.3959696141092485	0.04335857227022512	0.6994009270879319	0.7993115593050649	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.04180739777377225	tsne.30
kNN	0.714163372859025	0.473230743690632	0.2519480519480519	0.738580931263858	0.7920043811610077	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11038961038961038	tsne.30
DR	1.4964323985585657	1.3687211276570532	1.1004473329848319	1.761669515738845	1.4248252090995244	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	1.1879424528050122	tsne.30
SIL	0.030435368761656614	0.0051970417581900085	-0.16818433751919323	0.20201401469628366	-0.03702516815518884	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.023983658010858444	tsne.30
SCP	0.7027305033851519	0.41606446959307775	0.0638503142952215	0.776866173228366	0.7751783477471097	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.048363043101613774	tsne.30
kNN	0.7330698287220027	0.4799792772610874	0.2818181818181818	0.7674057649667405	0.8109529025191675	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.05974025974025974	tsne.30
DR	1.2198581093039358	1.2110179331231226	1.293950426785413	1.1641151599827295	1.2480526515405646	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	1.1379534941837832	tsne.30
SIL	-0.0467033999546245	-0.004350668388237266	0.05338747270937745	0.007939784715388172	-0.08675267314724651	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.00802274216953182	tsne.30
